date,state,district,female,male,deaths
2019-03-01,Maharashtra,Nashik,832,1270,2102
2019-03-01,Maharashtra,Thane,1340,1940,3280
2019-03-01,Maharashtra,Mumbai Suburban,1799,2226,4025
2019-03-01,Maharashtra,Mumbai,1317,2018,3335
2019-03-01,Maharashtra,Raigarh,151,198,349
2019-03-01,Maharashtra,Pune,1687,2484,4171
2019-03-01,Maharashtra,Ahmednagar,460,676,1136
2019-03-01,Maharashtra,Beed,146,328,474
2019-03-01,Maharashtra,Latur,270,446,716
2019-03-01,Maharashtra,Osmanabad,85,126,211
2019-03-01,Maharashtra,Solapur,437,722,1159
2019-03-01,Maharashtra,Satara,548,671,1219
2019-03-01,Maharashtra,Ratnagiri,128,179,307
2019-03-01,Maharashtra,Sindhudurg,183,207,390
2019-03-01,Maharashtra,Kolhapur,316,439,755
2019-03-01,Maharashtra,Sangli,94,132,226
2019-03-01,Maharashtra,Palghar,307,411,718
2019-04-01,Maharashtra,Nandurbar,253,403,656
2019-04-01,Maharashtra,Dhule,294,458,752
2019-04-01,Maharashtra,Jalgaon,344,561,905
2019-04-01,Maharashtra,Buldana,123,229,352
2019-04-01,Maharashtra,Akola,299,490,789
2019-04-01,Maharashtra,Washim,64,107,171
2019-04-01,Maharashtra,Amravati,503,817,1320
2019-04-01,Maharashtra,Wardha,194,346,540
2019-04-01,Maharashtra,Nagpur,983,1504,2487
2019-04-01,Maharashtra,Bhandara,143,188,331
2019-04-01,Maharashtra,Gondiya,66,149,215
2019-04-01,Maharashtra,Gadchiroli,101,156,257
2019-04-01,Maharashtra,Chandrapur,281,339,620
2019-04-01,Maharashtra,Yavatmal,187,284,471
2019-04-01,Maharashtra,Nanded,293,550,843
2019-04-01,Maharashtra,Hingoli,60,105,165
2019-04-01,Maharashtra,Parbhani,162,275,437
2019-04-01,Maharashtra,Jalna,127,240,367
2019-04-01,Maharashtra,Aurangabad,318,566,884
2019-04-01,Maharashtra,Nashik,819,1146,1965
2019-04-01,Maharashtra,Thane,1280,1736,3016
2019-04-01,Maharashtra,Mumbai Suburban,1701,2073,3774
2019-04-01,Maharashtra,Mumbai,1247,1669,2916
2019-04-01,Maharashtra,Raigarh,139,189,328
2019-04-01,Maharashtra,Pune,1614,2501,4115
2019-04-01,Maharashtra,Ahmednagar,457,716,1173
2019-04-01,Maharashtra,Beed,151,293,444
2019-04-01,Maharashtra,Latur,295,480,775
2019-04-01,Maharashtra,Osmanabad,106,155,261
2019-04-01,Maharashtra,Solapur,432,769,1201
2019-04-01,Maharashtra,Satara,471,675,1146
2019-04-01,Maharashtra,Ratnagiri,126,156,282
2019-04-01,Maharashtra,Sindhudurg,150,171,321
2019-04-01,Maharashtra,Kolhapur,294,384,678
2019-04-01,Maharashtra,Sangli,101,150,251
2019-04-01,Maharashtra,Palghar,248,409,657
2019-05-01,Maharashtra,Nandurbar,225,384,609
2019-05-01,Maharashtra,Dhule,293,486,779
2019-05-01,Maharashtra,Jalgaon,375,567,942
2019-05-01,Maharashtra,Buldana,183,252,435
2019-05-01,Maharashtra,Akola,308,533,841
2019-05-01,Maharashtra,Washim,82,124,206
2019-05-01,Maharashtra,Amravati,579,965,1544
2019-05-01,Maharashtra,Wardha,296,419,715
2019-05-01,Maharashtra,Nagpur,1146,1834,2980
2019-05-01,Maharashtra,Bhandara,210,254,464
2019-05-01,Maharashtra,Gondiya,123,170,293
2019-05-01,Maharashtra,Gadchiroli,151,221,372
2019-05-01,Maharashtra,Chandrapur,323,468,791
2019-05-01,Maharashtra,Yavatmal,198,360,558
2019-05-01,Maharashtra,Nanded,346,660,1006
2019-05-01,Maharashtra,Hingoli,56,119,175
2019-05-01,Maharashtra,Parbhani,194,269,463
2019-05-01,Maharashtra,Jalna,123,264,387
2019-05-01,Maharashtra,Aurangabad,256,518,774
2019-05-01,Maharashtra,Nashik,735,1146,1881
2019-05-01,Maharashtra,Thane,1216,1717,2933
2019-05-01,Maharashtra,Mumbai Suburban,1737,2066,3803
2019-05-01,Maharashtra,Mumbai,1300,1740,3040
2019-05-01,Maharashtra,Raigarh,135,210,345
2019-05-01,Maharashtra,Pune,1546,2377,3923
2019-05-01,Maharashtra,Ahmednagar,468,678,1146
2019-05-01,Maharashtra,Beed,185,344,529
2019-05-01,Maharashtra,Latur,360,555,915
2019-05-01,Maharashtra,Osmanabad,126,158,284
2019-05-01,Maharashtra,Solapur,553,807,1360
2019-05-01,Maharashtra,Satara,516,761,1277
2019-05-01,Maharashtra,Ratnagiri,139,191,330
2019-05-01,Maharashtra,Sindhudurg,139,171,310
2019-05-01,Maharashtra,Kolhapur,317,358,675
2019-05-01,Maharashtra,Sangli,83,155,238
2019-05-01,Maharashtra,Palghar,255,379,634
2019-06-01,Maharashtra,Nandurbar,213,332,545
2019-06-01,Maharashtra,Dhule,320,461,781
2019-06-01,Maharashtra,Jalgaon,357,542,899
2019-06-01,Maharashtra,Buldana,204,288,492
2019-06-01,Maharashtra,Akola,335,510,845
2019-06-01,Maharashtra,Washim,74,140,214
2019-06-01,Maharashtra,Amravati,620,996,1616
2019-06-01,Maharashtra,Wardha,264,432,696
2019-06-01,Maharashtra,Nagpur,1054,1759,2813
2019-06-01,Maharashtra,Bhandara,213,276,489
2019-06-01,Maharashtra,Gondiya,100,170,270
2019-06-01,Maharashtra,Gadchiroli,154,221,375
2019-06-01,Maharashtra,Chandrapur,288,429,717
2019-06-01,Maharashtra,Yavatmal,201,283,484
2019-06-01,Maharashtra,Nanded,293,578,871
2019-06-01,Maharashtra,Hingoli,56,93,149
2019-06-01,Maharashtra,Parbhani,148,258,406
2019-06-01,Maharashtra,Jalna,125,227,352
2019-06-01,Maharashtra,Aurangabad,230,486,716
2019-06-01,Maharashtra,Nashik,650,1077,1727
2019-06-01,Maharashtra,Thane,1217,1713,2930
2019-06-01,Maharashtra,Mumbai Suburban,1782,2047,3829
2019-06-01,Maharashtra,Mumbai,1157,1785,2942
2019-06-01,Maharashtra,Raigarh,137,202,339
2019-06-01,Maharashtra,Pune,1313,2142,3455
2019-06-01,Maharashtra,Ahmednagar,393,642,1035
2019-06-01,Maharashtra,Beed,159,305,464
2019-06-01,Maharashtra,Latur,220,444,664
2019-06-01,Maharashtra,Osmanabad,74,133,207
2019-06-01,Maharashtra,Solapur,412,673,1085
2019-06-01,Maharashtra,Satara,411,602,1013
2019-06-01,Maharashtra,Ratnagiri,101,148,249
2019-06-01,Maharashtra,Sindhudurg,131,163,294
2019-06-01,Maharashtra,Kolhapur,244,387,631
2019-06-01,Maharashtra,Sangli,81,111,192
2019-06-01,Maharashtra,Palghar,285,334,619
2019-07-01,Maharashtra,Nandurbar,280,357,637
2019-07-01,Maharashtra,Dhule,304,446,750
2019-07-01,Maharashtra,Jalgaon,279,517,796
2019-07-01,Maharashtra,Buldana,160,260,420
2019-07-01,Maharashtra,Akola,269,460,729
2019-07-01,Maharashtra,Washim,70,127,197
2019-07-01,Maharashtra,Amravati,506,845,1351
2019-07-01,Maharashtra,Wardha,202,323,525
2019-07-01,Maharashtra,Nagpur,932,1568,2500
2019-07-01,Maharashtra,Bhandara,123,172,295
2019-07-01,Maharashtra,Gondiya,77,121,198
2019-07-01,Maharashtra,Gadchiroli,122,198,320
2019-07-01,Maharashtra,Chandrapur,207,351,558
2019-07-01,Maharashtra,Yavatmal,148,257,405
2019-07-01,Maharashtra,Nanded,267,534,801
2019-07-01,Maharashtra,Hingoli,42,97,139
2019-07-01,Maharashtra,Parbhani,161,255,416
2019-07-01,Maharashtra,Jalna,134,238,372
2019-07-01,Maharashtra,Aurangabad,237,503,740
2019-07-01,Maharashtra,Nashik,760,1131,1891
2019-07-01,Maharashtra,Thane,1489,2154,3643
2019-07-01,Maharashtra,Mumbai Suburban,2094,2652,4746
2019-07-01,Maharashtra,Mumbai,1451,2149,3600
2019-07-01,Maharashtra,Raigarh,149,228,377
2019-07-01,Maharashtra,Pune,1571,2441,4012
2019-07-01,Maharashtra,Ahmednagar,429,690,1119
2019-07-01,Maharashtra,Beed,178,320,498
2019-07-01,Maharashtra,Latur,233,392,625
2019-07-01,Maharashtra,Osmanabad,98,176,274
2019-07-01,Maharashtra,Solapur,413,728,1141
2019-07-01,Maharashtra,Satara,484,634,1118
2019-07-01,Maharashtra,Ratnagiri,107,173,280
2019-07-01,Maharashtra,Sindhudurg,166,199,365
2019-07-01,Maharashtra,Kolhapur,305,426,731
2019-07-01,Maharashtra,Sangli,81,118,199
2019-07-01,Maharashtra,Palghar,313,427,740
2019-08-01,Maharashtra,Nandurbar,337,497,834
2019-08-01,Maharashtra,Dhule,378,577,955
2019-08-01,Maharashtra,Jalgaon,406,608,1014
2019-08-01,Maharashtra,Buldana,192,269,461
2019-08-01,Maharashtra,Akola,375,552,927
2019-08-01,Maharashtra,Washim,104,159,263
2019-08-01,Maharashtra,Amravati,662,1142,1804
2019-08-01,Maharashtra,Wardha,250,476,726
2019-08-01,Maharashtra,Nagpur,1153,1828,2981
2019-08-01,Maharashtra,Bhandara,139,213,352
2019-08-01,Maharashtra,Gondiya,86,176,262
2019-08-01,Maharashtra,Gadchiroli,141,193,334
2019-08-01,Maharashtra,Chandrapur,295,444,739
2019-08-01,Maharashtra,Yavatmal,224,332,556
2019-08-01,Maharashtra,Nanded,351,600,951
2019-08-01,Maharashtra,Hingoli,57,115,172
2019-08-01,Maharashtra,Parbhani,192,304,496
2019-08-01,Maharashtra,Jalna,126,308,434
2019-08-01,Maharashtra,Aurangabad,307,607,914
2019-08-01,Maharashtra,Nashik,961,1330,2291
2019-08-01,Maharashtra,Thane,1506,2229,3735
2019-08-01,Maharashtra,Mumbai Suburban,2078,2569,4647
2019-08-01,Maharashtra,Mumbai,1427,2137,3564
2019-08-01,Maharashtra,Raigarh,156,238,394
2019-08-01,Maharashtra,Pune,1996,2906,4902
2019-08-01,Maharashtra,Ahmednagar,536,864,1400
2019-08-01,Maharashtra,Beed,177,378,555
2019-08-01,Maharashtra,Latur,271,517,788
2019-08-01,Maharashtra,Osmanabad,98,175,273
2019-08-01,Maharashtra,Solapur,494,799,1293
2019-08-01,Maharashtra,Satara,595,740,1335
2019-08-01,Maharashtra,Ratnagiri,127,159,286
2019-08-01,Maharashtra,Sindhudurg,188,191,379
2019-08-01,Maharashtra,Kolhapur,418,523,941
2019-08-01,Maharashtra,Sangli,102,144,246
2019-08-01,Maharashtra,Palghar,362,417,779
2019-09-01,Maharashtra,Nandurbar,318,411,729
2019-09-01,Maharashtra,Dhule,324,507,831
2019-09-01,Maharashtra,Jalgaon,405,539,944
2019-09-01,Maharashtra,Buldana,188,327,515
2019-09-01,Maharashtra,Akola,416,635,1051
2019-09-01,Maharashtra,Washim,98,146,244
2019-09-01,Maharashtra,Amravati,744,1219,1963
2019-09-01,Maharashtra,Wardha,277,489,766
2019-09-01,Maharashtra,Nagpur,1250,2043,3293
2019-09-01,Maharashtra,Bhandara,165,273,438
2019-09-01,Maharashtra,Gondiya,109,166,275
2019-09-01,Maharashtra,Gadchiroli,164,272,436
2019-09-01,Maharashtra,Chandrapur,317,444,761
2019-09-01,Maharashtra,Yavatmal,233,407,640
2019-09-01,Maharashtra,Nanded,345,610,955
2019-09-01,Maharashtra,Hingoli,52,90,142
2019-09-01,Maharashtra,Parbhani,190,308,498
2019-09-01,Maharashtra,Jalna,150,285,435
2019-09-01,Maharashtra,Aurangabad,332,638,970
2019-09-01,Maharashtra,Nashik,858,1280,2138
2019-09-01,Maharashtra,Thane,1336,2052,3388
2019-09-01,Maharashtra,Mumbai Suburban,1975,2413,4388
2019-09-01,Maharashtra,Mumbai,1392,2131,3523
2019-09-01,Maharashtra,Raigarh,157,203,360
2019-09-01,Maharashtra,Pune,1755,2722,4477
2019-09-01,Maharashtra,Ahmednagar,509,776,1285
2019-09-01,Maharashtra,Beed,152,361,513
2019-09-01,Maharashtra,Latur,258,471,729
2019-09-01,Maharashtra,Osmanabad,108,198,306
2019-09-01,Maharashtra,Solapur,447,711,1158
2019-09-01,Maharashtra,Satara,530,733,1263
2019-09-01,Maharashtra,Ratnagiri,150,207,357
2019-09-01,Maharashtra,Sindhudurg,204,206,410
2019-09-01,Maharashtra,Kolhapur,315,426,741
2019-09-01,Maharashtra,Sangli,98,123,221
2019-09-01,Maharashtra,Palghar,280,424,704
2019-10-01,Maharashtra,Nandurbar,264,385,649
2019-10-01,Maharashtra,Dhule,281,482,763
2019-10-01,Maharashtra,Jalgaon,348,536,884
2019-10-01,Maharashtra,Buldana,165,290,455
2019-10-01,Maharashtra,Akola,334,547,881
2019-10-01,Maharashtra,Washim,96,135,231
2019-10-01,Maharashtra,Amravati,653,1065,1718
2019-10-01,Maharashtra,Wardha,280,408,688
2019-10-01,Maharashtra,Nagpur,1169,1858,3027
2019-10-01,Maharashtra,Bhandara,133,202,335
2019-10-01,Maharashtra,Gondiya,94,167,261
2019-10-01,Maharashtra,Gadchiroli,143,179,322
2019-10-01,Maharashtra,Chandrapur,299,385,684
2019-10-01,Maharashtra,Yavatmal,227,347,574
2019-10-01,Maharashtra,Nanded,296,610,906
2019-10-01,Maharashtra,Hingoli,70,94,164
2019-10-01,Maharashtra,Parbhani,184,322,506
2019-10-01,Maharashtra,Jalna,163,313,476
2019-10-01,Maharashtra,Aurangabad,326,618,944
2019-10-01,Maharashtra,Nashik,878,1307,2185
2019-10-01,Maharashtra,Thane,1395,1893,3288
2019-10-01,Maharashtra,Mumbai Suburban,1913,2365,4278
2019-10-01,Maharashtra,Mumbai,1374,2088,3462
2019-10-01,Maharashtra,Raigarh,124,191,315
2019-10-01,Maharashtra,Pune,1770,2624,4394
2019-10-01,Maharashtra,Ahmednagar,498,756,1254
2019-10-01,Maharashtra,Beed,165,308,473
2019-10-01,Maharashtra,Latur,303,603,906
2019-10-01,Maharashtra,Osmanabad,119,191,310
2019-10-01,Maharashtra,Solapur,502,758,1260
2019-10-01,Maharashtra,Satara,470,635,1105
2019-10-01,Maharashtra,Ratnagiri,121,145,266
2019-10-01,Maharashtra,Sindhudurg,188,206,394
2019-10-01,Maharashtra,Kolhapur,363,382,745
2019-10-01,Maharashtra,Sangli,83,127,210
2019-10-01,Maharashtra,Palghar,275,440,715
2019-11-01,Maharashtra,Nandurbar,215,351,566
2019-11-01,Maharashtra,Dhule,249,438,687
2019-11-01,Maharashtra,Jalgaon,344,492,836
2019-11-01,Maharashtra,Buldana,169,266,435
2019-11-01,Maharashtra,Akola,368,541,909
2019-11-01,Maharashtra,Washim,83,125,208
2019-11-01,Maharashtra,Amravati,545,965,1510
2019-11-01,Maharashtra,Wardha,251,445,696
2019-11-01,Maharashtra,Nagpur,1147,1736,2883
2019-11-01,Maharashtra,Bhandara,130,218,348
2019-11-01,Maharashtra,Gondiya,97,163,260
2019-11-01,Maharashtra,Gadchiroli,138,221,359
2019-11-01,Maharashtra,Chandrapur,249,391,640
2019-11-01,Maharashtra,Yavatmal,217,326,543
2019-11-01,Maharashtra,Nanded,295,557,852
2019-11-01,Maharashtra,Hingoli,41,98,139
2019-11-01,Maharashtra,Parbhani,168,371,539
2019-11-01,Maharashtra,Jalna,144,259,403
2019-11-01,Maharashtra,Aurangabad,290,575,865
2019-11-01,Maharashtra,Nashik,838,1216,2054
2019-11-01,Maharashtra,Thane,1300,1900,3200
2019-11-01,Maharashtra,Mumbai Suburban,1776,2225,4001
2019-11-01,Maharashtra,Mumbai,1281,1912,3193
2019-11-01,Maharashtra,Raigarh,117,226,343
2019-11-01,Maharashtra,Pune,1713,2503,4216
2019-11-01,Maharashtra,Ahmednagar,493,719,1212
2019-11-01,Maharashtra,Beed,198,340,538
2019-11-01,Maharashtra,Latur,333,523,856
2019-11-01,Maharashtra,Osmanabad,100,174,274
2019-11-01,Maharashtra,Solapur,457,835,1292
2019-11-01,Maharashtra,Satara,458,669,1127
2019-11-01,Maharashtra,Ratnagiri,110,173,283
2019-11-01,Maharashtra,Sindhudurg,169,185,354
2019-11-01,Maharashtra,Kolhapur,336,396,732
2019-11-01,Maharashtra,Sangli,76,114,190
2019-11-01,Maharashtra,Palghar,273,375,648
2019-12-01,Maharashtra,Nandurbar,242,373,615
2019-12-01,Maharashtra,Dhule,305,515,820
2019-12-01,Maharashtra,Jalgaon,356,609,965
2019-12-01,Maharashtra,Buldana,194,343,537
2019-12-01,Maharashtra,Akola,344,575,919
2019-12-01,Maharashtra,Washim,75,146,221
2019-12-01,Maharashtra,Amravati,541,993,1534
2019-12-01,Maharashtra,Wardha,280,438,718
2019-12-01,Maharashtra,Nagpur,1178,1992,3170
2019-12-01,Maharashtra,Bhandara,174,234,408
2019-12-01,Maharashtra,Gondiya,125,179,304
2019-12-01,Maharashtra,Gadchiroli,131,181,312
2019-12-01,Maharashtra,Chandrapur,300,445,745
2019-12-01,Maharashtra,Yavatmal,183,368,551
2019-12-01,Maharashtra,Nanded,323,591,914
2019-12-01,Maharashtra,Hingoli,49,108,157
2019-12-01,Maharashtra,Parbhani,191,325,516
2019-12-01,Maharashtra,Jalna,163,327,490
2019-12-01,Maharashtra,Aurangabad,349,582,931
2019-12-01,Maharashtra,Nashik,839,1275,2114
2019-12-01,Maharashtra,Thane,1432,1886,3318
2019-12-01,Maharashtra,Mumbai Suburban,1869,2242,4111
2019-12-01,Maharashtra,Mumbai,1311,1943,3254
2019-12-01,Maharashtra,Raigarh,119,199,318
2019-12-01,Maharashtra,Pune,1719,2515,4234
2019-12-01,Maharashtra,Ahmednagar,505,762,1267
2019-12-01,Maharashtra,Beed,171,360,531
2019-12-01,Maharashtra,Latur,273,546,819
2019-12-01,Maharashtra,Osmanabad,112,185,297
2019-12-01,Maharashtra,Solapur,456,860,1316
2019-12-01,Maharashtra,Satara,448,699,1147
2019-12-01,Maharashtra,Ratnagiri,119,187,306
2019-12-01,Maharashtra,Sindhudurg,210,213,423
2019-12-01,Maharashtra,Kolhapur,319,463,782
2019-12-01,Maharashtra,Sangli,105,131,236
2019-12-01,Maharashtra,Palghar,326,436,762
2020-01-01,Maharashtra,Nandurbar,248,441,689
2020-01-01,Maharashtra,Dhule,339,563,902
2020-01-01,Maharashtra,Jalgaon,386,576,962
2020-01-01,Maharashtra,Buldana,194,289,483
2020-01-01,Maharashtra,Akola,359,546,905
2020-01-01,Maharashtra,Washim,107,141,248
2020-01-01,Maharashtra,Amravati,583,980,1563
2020-01-01,Maharashtra,Wardha,262,422,684
2020-01-01,Maharashtra,Nagpur,1404,2024,3428
2020-01-01,Maharashtra,Bhandara,189,261,450
2020-01-01,Maharashtra,Gondiya,115,149,264
2020-01-01,Maharashtra,Gadchiroli,157,210,367
2020-01-01,Maharashtra,Chandrapur,276,357,633
2020-01-01,Maharashtra,Yavatmal,201,347,548
2020-01-01,Maharashtra,Nanded,365,571,936
2020-01-01,Maharashtra,Hingoli,61,101,162
2020-01-01,Maharashtra,Parbhani,179,342,521
2020-01-01,Maharashtra,Jalna,130,280,410
2020-01-01,Maharashtra,Aurangabad,331,634,965
2020-01-01,Maharashtra,Nashik,943,1414,2357
2020-01-01,Maharashtra,Thane,1418,2146,3564
2020-01-01,Maharashtra,Mumbai Suburban,1996,2521,4517
2020-01-01,Maharashtra,Mumbai,1451,2138,3589
2020-01-01,Maharashtra,Raigarh,181,249,430
2020-01-01,Maharashtra,Pune,1815,2688,4503
2020-01-01,Maharashtra,Ahmednagar,568,889,1457
2020-01-01,Maharashtra,Beed,187,348,535
2020-01-01,Maharashtra,Latur,250,530,780
2020-01-01,Maharashtra,Osmanabad,119,181,300
2020-01-01,Maharashtra,Solapur,449,796,1245
2020-01-01,Maharashtra,Satara,557,792,1349
2020-01-01,Maharashtra,Ratnagiri,138,167,305
2020-01-01,Maharashtra,Sindhudurg,230,223,453
2020-01-01,Maharashtra,Kolhapur,311,489,800
2020-01-01,Maharashtra,Sangli,110,154,264
2020-01-01,Maharashtra,Palghar,349,531,880
2020-02-01,Maharashtra,Nandurbar,215,359,574
2020-02-01,Maharashtra,Dhule,305,462,767
2020-02-01,Maharashtra,Jalgaon,320,531,851
2020-02-01,Maharashtra,Buldana,146,229,375
2020-02-01,Maharashtra,Akola,262,466,728
2020-02-01,Maharashtra,Washim,75,115,190
2020-02-01,Maharashtra,Amravati,497,878,1375
2020-02-01,Maharashtra,Wardha,197,350,547
2020-02-01,Maharashtra,Nagpur,1158,1713,2871
2020-02-01,Maharashtra,Bhandara,138,197,335
2020-02-01,Maharashtra,Gondiya,93,126,219
2020-02-01,Maharashtra,Gadchiroli,122,198,320
2020-02-01,Maharashtra,Chandrapur,206,314,520
2020-02-01,Maharashtra,Yavatmal,182,325,507
2020-02-01,Maharashtra,Nanded,292,516,808
2020-02-01,Maharashtra,Hingoli,54,105,159
2020-02-01,Maharashtra,Parbhani,159,280,439
2020-02-01,Maharashtra,Jalna,97,280,377
2020-02-01,Maharashtra,Aurangabad,391,754,1145
2020-02-01,Maharashtra,Nashik,785,1147,1932
2020-02-01,Maharashtra,Thane,1315,1978,3293
2020-02-01,Maharashtra,Mumbai Suburban,1898,2266,4164
2020-02-01,Maharashtra,Mumbai,1338,1966,3304
2020-02-01,Maharashtra,Raigarh,176,218,394
2020-02-01,Maharashtra,Pune,1545,2321,3866
2020-02-01,Maharashtra,Ahmednagar,470,704,1174
2020-02-01,Maharashtra,Beed,137,318,455
2020-02-01,Maharashtra,Latur,220,430,650
2020-02-01,Maharashtra,Osmanabad,88,157,245
2020-02-01,Maharashtra,Solapur,410,673,1083
2020-02-01,Maharashtra,Satara,473,649,1122
2020-02-01,Maharashtra,Ratnagiri,115,177,292
2020-02-01,Maharashtra,Sindhudurg,211,243,454
2020-02-01,Maharashtra,Kolhapur,297,397,694
2020-02-01,Maharashtra,Sangli,79,124,203
2020-02-01,Maharashtra,Palghar,321,460,781
2020-03-01,Maharashtra,Nandurbar,215,369,584
2020-03-01,Maharashtra,Dhule,303,422,725
2020-03-01,Maharashtra,Jalgaon,294,496,790
2020-03-01,Maharashtra,Buldana,128,216,344
2020-03-01,Maharashtra,Akola,241,422,663
2020-03-01,Maharashtra,Washim,58,109,167
2020-03-01,Maharashtra,Amravati,512,839,1351
2020-03-01,Maharashtra,Wardha,177,330,507
2020-03-01,Maharashtra,Nagpur,912,1408,2320
2020-03-01,Maharashtra,Bhandara,116,154,270
2020-03-01,Maharashtra,Gondiya,74,119,193
2020-03-01,Maharashtra,Gadchiroli,119,182,301
2020-03-01,Maharashtra,Chandrapur,184,296,480
2020-03-01,Maharashtra,Yavatmal,187,253,440
2020-03-01,Maharashtra,Nanded,303,520,823
2020-03-01,Maharashtra,Hingoli,54,94,148
2020-03-01,Maharashtra,Parbhani,140,259,399
2020-03-01,Maharashtra,Jalna,122,267,389
2020-03-01,Maharashtra,Aurangabad,385,719,1104
2020-03-01,Maharashtra,Nashik,735,1097,1832
2020-03-01,Maharashtra,Thane,1261,1889,3150
2020-03-01,Maharashtra,Mumbai Suburban,1778,2310,4088
2020-03-01,Maharashtra,Mumbai,1263,1794,3057
2020-03-01,Maharashtra,Raigarh,138,203,341
2020-03-01,Maharashtra,Pune,1524,2231,3755
2020-03-01,Maharashtra,Ahmednagar,474,733,1207
2020-03-01,Maharashtra,Beed,120,333,453
2020-03-01,Maharashtra,Latur,236,426,662
2020-03-01,Maharashtra,Osmanabad,78,166,244
2020-03-01,Maharashtra,Solapur,387,640,1027
2020-03-01,Maharashtra,Satara,430,597,1027
2020-03-01,Maharashtra,Ratnagiri,128,174,302
2020-03-01,Maharashtra,Sindhudurg,184,218,402
2020-03-01,Maharashtra,Kolhapur,269,337,606
2020-03-01,Maharashtra,Sangli,76,112,188
2020-03-01,Maharashtra,Palghar,314,424,738
2020-04-01,Maharashtra,Nandurbar,216,338,554
2020-04-01,Maharashtra,Dhule,254,398,652
2020-04-01,Maharashtra,Jalgaon,359,436,795
2020-04-01,Maharashtra,Buldana,111,202,313
2020-04-01,Maharashtra,Akola,253,334,587
2020-04-01,Maharashtra,Washim,59,88,147
2020-04-01,Maharashtra,Amravati,502,731,1233
2020-04-01,Maharashtra,Wardha,165,270,435
2020-04-01,Maharashtra,Nagpur,780,1101,1881
2020-04-01,Maharashtra,Bhandara,106,160,266
2020-04-01,Maharashtra,Gondiya,77,94,171
2020-04-01,Maharashtra,Gadchiroli,125,146,271
2020-04-01,Maharashtra,Chandrapur,210,275,485
2020-04-01,Maharashtra,Yavatmal,166,220,386
2020-04-01,Maharashtra,Nanded,306,463,769
2020-04-01,Maharashtra,Hingoli,52,88,140
2020-04-01,Maharashtra,Parbhani,192,256,448
2020-04-01,Maharashtra,Jalna,122,195,317
2020-04-01,Maharashtra,Aurangabad,294,495,789
2020-04-01,Maharashtra,Nashik,995,1202,2197
2020-04-01,Maharashtra,Thane,1422,1848,3270
2020-04-01,Maharashtra,Mumbai Suburban,2282,2338,4620
2020-04-01,Maharashtra,Mumbai,1305,1858,3163
2020-04-01,Maharashtra,Raigarh,166,193,359
2020-04-01,Maharashtra,Pune,1663,2057,3720
2020-04-01,Maharashtra,Ahmednagar,454,621,1075
2020-04-01,Maharashtra,Beed,159,279,438
2020-04-01,Maharashtra,Latur,243,404,647
2020-04-01,Maharashtra,Osmanabad,99,149,248
2020-04-01,Maharashtra,Solapur,388,562,950
2020-04-01,Maharashtra,Satara,378,514,892
2020-04-01,Maharashtra,Ratnagiri,117,165,282
2020-04-01,Maharashtra,Sindhudurg,166,193,359
2020-04-01,Maharashtra,Kolhapur,263,322,585
2020-04-01,Maharashtra,Sangli,74,80,154
2020-04-01,Maharashtra,Palghar,306,424,730
2020-05-01,Maharashtra,Nandurbar,235,355,590
2020-05-01,Maharashtra,Dhule,353,556,909
2020-05-01,Maharashtra,Jalgaon,573,860,1433
2020-05-01,Maharashtra,Buldana,176,250,426
2020-05-01,Maharashtra,Akola,365,565,930
2020-05-01,Maharashtra,Washim,76,124,200
2020-05-01,Maharashtra,Amravati,506,869,1375
2020-05-01,Maharashtra,Wardha,229,361,590
2020-05-01,Maharashtra,Nagpur,1054,1332,2386
2020-05-01,Maharashtra,Bhandara,140,209,349
2020-05-01,Maharashtra,Gondiya,92,120,212
2020-05-01,Maharashtra,Gadchiroli,160,193,353
2020-05-01,Maharashtra,Chandrapur,281,377,658
2020-05-01,Maharashtra,Yavatmal,160,310,470
2020-05-01,Maharashtra,Nanded,352,633,985
2020-05-01,Maharashtra,Hingoli,70,114,184
2020-05-01,Maharashtra,Parbhani,201,333,534
2020-05-01,Maharashtra,Jalna,125,273,398
2020-05-01,Maharashtra,Aurangabad,385,688,1073
2020-05-01,Maharashtra,Nashik,1020,1364,2384
2020-05-01,Maharashtra,Thane,1989,2628,4617
2020-05-01,Maharashtra,Mumbai Suburban,4108,5266,9374
2020-05-01,Maharashtra,Mumbai,2224,3259,5483
2020-05-01,Maharashtra,Raigarh,184,232,416
2020-05-01,Maharashtra,Pune,1785,2423,4208
2020-05-01,Maharashtra,Ahmednagar,557,742,1299
2020-05-01,Maharashtra,Beed,193,328,521
2020-05-01,Maharashtra,Latur,318,492,810
2020-05-01,Maharashtra,Osmanabad,108,202,310
2020-05-01,Maharashtra,Solapur,661,915,1576
2020-05-01,Maharashtra,Satara,423,598,1021
2020-05-01,Maharashtra,Ratnagiri,144,186,330
2020-05-01,Maharashtra,Sindhudurg,220,221,441
2020-05-01,Maharashtra,Kolhapur,284,365,649
2020-05-01,Maharashtra,Sangli,83,121,204
2020-05-01,Maharashtra,Palghar,385,527,912
2020-06-01,Maharashtra,Nandurbar,217,358,575
2020-06-01,Maharashtra,Dhule,319,538,857
2020-06-01,Maharashtra,Jalgaon,465,785,1250
2020-06-01,Maharashtra,Buldana,174,282,456
2020-06-01,Maharashtra,Akola,363,598,961
2020-06-01,Maharashtra,Washim,73,131,204
2020-06-01,Maharashtra,Amravati,472,820,1292
